translated_text,Product Review,stopword_text,tokenised_text,normalise_text,stemming_text,lemma_text,POS_Tags,Sentiment_Rating
Aku Rasa Kecewa Jahitan pada Baju Melayu kelihatan seperti itu dilakukan oleh teruk ayam buta,2,Aku Rasa Kecewa Jahitan pada Baju Melayu kelihatan seperti itu dilakukan oleh teruk ayam buta,"['Aku', 'Rasa', 'Kecewa', 'Jahitan', 'pada', 'Baju', 'Melayu', 'kelihatan', 'seperti', 'itu', 'dilakukan', 'oleh', 'teruk', 'ayam', 'buta']","['Aku', 'Rasa', 'Kecewa', 'Jahitan', 'pada', 'Baju', 'Melayu', 'kelihatan', 'seperti', 'itu', 'dilakukan', 'oleh', 'teruk', 'ayam', 'buta']",aku rasa kecewa jahit pada baju melayu lihat seperti itu laku oleh teruk ayam buta,Aku Rasa Kecewa Jahitan pada Baju Melayu kelihatan seperti itu dilakukan oleh teruk ayam buta,"[('aku', 'NN'), ('rasa', 'NN'), ('kecewa', 'NN'), ('jahit', 'NN'), ('pada', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('lihat', 'WP'), ('seperti', 'VBZ'), ('itu', 'NN'), ('laku', 'NN'), ('oleh', 'NN'), ('teruk', 'NN'), ('ayam', 'NN'), ('buta', 'NN')]",Negative
Kain Baju Melayu Ni Koyak Dekat Butang Kualiti Kawalan Mana,2,Kain Baju Melayu Ni Koyak Dekat Butang Kualiti Kawalan Mana,"['Kain', 'Baju', 'Melayu', 'Ni', 'Koyak', 'Dekat', 'Butang', 'Kualiti', 'Kawalan', 'Mana']","['Kain', 'Baju', 'Melayu', 'Ni', 'Koyak', 'Dekat', 'Butang', 'Kualiti', 'Kawalan', 'Mana']",kain baju melayu ni koyak dekat butang alit kawal mana,Kain Baju Melayu Ni Koyak Dekat Butang Kualiti Kawalan Mana,"[('kain', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('ni', 'JJ'), ('koyak', 'NN'), ('dekat', 'NN'), ('butang', 'NN'), ('alit', 'NN'), ('kawal', 'NN'), ('mana', 'NN')]",Negative
Baju Melayu Yang Aku Beli Ni Design Dia Gila Tongk Menarik Langsung,2,Baju Melayu Yang Aku Beli Ni Design Dia Gila Tongk Menarik Langsung,"['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Ni', 'Design', 'Dia', 'Gila', 'Tongk', 'Menarik', 'Langsung']","['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Ni', 'Design', 'Dia', 'Gila', 'Tongk', 'Menarik', 'Langsung']",baju melayu yang aku beli ni design dia gila tongk tarik langsung,Baju Melayu Yang Aku Beli Ni Design Dia Gila Tongk Menarik Langsung,"[('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('aku', 'NN'), ('beli', 'JJ'), ('ni', 'JJ'), ('design', 'NN'), ('dia', 'NN'), ('gila', 'NN'), ('tongk', 'NN'), ('tarik', 'NN'), ('langsung', 'NN')]",Negative
Bahan Kain Ni Memang Leceh Baju Ni Sejuk Macam Duduk Dalam Peti Ais,2,Bahan Kain Ni Memang Leceh Baju Ni Sejuk Macam Duduk Dalam Peti Ais,"['Bahan', 'Kain', 'Ni', 'Memang', 'Leceh', 'Baju', 'Ni', 'Sejuk', 'Macam', 'Duduk', 'Dalam', 'Peti', 'Ais']","['Bahan', 'Kain', 'Ni', 'Memang', 'Leceh', 'Baju', 'Ni', 'Sejuk', 'Macam', 'Duduk', 'Dalam', 'Peti', 'Ais']",bahan kain ni memang leceh baju ni sejuk macam duduk dalam peti ais,Bahan Kain Ni Memang Leceh Baju Ni Sejuk Macam Duduk Dalam Peti Ais,"[('bahan', 'NN'), ('kain', 'VB'), ('ni', 'JJ'), ('memang', 'NN'), ('leceh', 'NN'), ('baju', 'NN'), ('ni', 'JJ'), ('sejuk', 'NN'), ('macam', 'NN'), ('duduk', 'NN'), ('dalam', 'NN'), ('peti', 'NN'), ('ais', 'NN')]",Negative
Perkhidmatan Pelanggan Macam Hantu Aku E -mel Tolak Dapat Jawapan Langsung,2,Perkhidmatan Pelanggan Macam Hantu Aku E -mel Tolak Dapat Jawapan Langsung,"['Perkhidmatan', 'Pelanggan', 'Macam', 'Hantu', 'Aku', 'E', '-mel', 'Tolak', 'Dapat', 'Jawapan', 'Langsung']","['Perkhidmatan', 'Pelanggan', 'Macam', 'Hantu', 'Aku', 'E', '-mel', 'Tolak', 'Dapat', 'Jawapan', 'Langsung']",khidmat langgan macam hantu aku e -mel tolak dapat jawapan langsung,Perkhidmatan Pelanggan Macam Hantu Aku E -mel Tolak Dapat Jawapan Langsung,"[('khidmat', 'NN'), ('langgan', 'JJ'), ('macam', 'NN'), ('hantu', 'NN'), ('aku', 'NN'), ('e', 'NN'), ('-mel', 'NNP'), ('tolak', 'NN'), ('dapat', 'NN'), ('jawapan', 'NN'), ('langsung', 'NN')]",Negative
Baju Melayu Yang Aku Beli Kainnya Nipis Macam Tisu Tongk Berbaloi,2,Baju Melayu Yang Aku Beli Kainnya Nipis Macam Tisu Tongk Berbaloi,"['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Kainnya', 'Nipis', 'Macam', 'Tisu', 'Tongk', 'Berbaloi']","['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Kainnya', 'Nipis', 'Macam', 'Tisu', 'Tongk', 'Berbaloi']",baju melayu yang aku beli kain nipis macam tisu tongk berbaloi,Baju Melayu Yang Aku Beli Kainnya Nipis Macam Tisu Tongk Berbaloi,"[('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('aku', 'NN'), ('beli', 'NN'), ('kain', 'NN'), ('nipis', 'JJ'), ('macam', 'NN'), ('tisu', 'NN'), ('tongk', 'NN'), ('berbaloi', 'NN')]",Negative
Aku B bayar Mahal Mahal Tapi Dapat Baju Melayu Yang Kawalan Kualiti Cacat Di Mana,2,Aku B bayar Mahal Mahal Tapi Dapat Baju Melayu Yang Kawalan Kualiti Cacat Di Mana,"['Aku', 'B', 'bayar', 'Mahal', 'Mahal', 'Tapi', 'Dapat', 'Baju', 'Melayu', 'Yang', 'Kawalan', 'Kualiti', 'Cacat', 'Di', 'Mana']","['Aku', 'B', 'bayar', 'Mahal', 'Mahal', 'Tapi', 'Dapat', 'Baju', 'Melayu', 'Yang', 'Kawalan', 'Kualiti', 'Cacat', 'Di', 'Mana']",aku b bayar mahal mahal tapi dapat baju melayu yang kawal alit cacat di mana,Aku B bayar Mahal Mahal Tapi Dapat Baju Melayu Yang Kawalan Kualiti Cacat Di Mana,"[('aku', 'NN'), ('b', 'NN'), ('bayar', 'NN'), ('mahal', 'NN'), ('mahal', 'NN'), ('tapi', 'NN'), ('dapat', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('kawal', 'NN'), ('alit', 'VBD'), ('cacat', 'JJ'), ('di', 'NN'), ('mana', 'NN')]",Negative
Baju Melayu Ni Ada Stain Macam Tolak Dicuci Betul Sebelum Hantar,2,Baju Melayu Ni Ada Stain Macam Tolak Dicuci Betul Sebelum Hantar,"['Baju', 'Melayu', 'Ni', 'Ada', 'Stain', 'Macam', 'Tolak', 'Dicuci', 'Betul', 'Sebelum', 'Hantar']","['Baju', 'Melayu', 'Ni', 'Ada', 'Stain', 'Macam', 'Tolak', 'Dicuci', 'Betul', 'Sebelum', 'Hantar']",baju melayu ni ada stain macam tolak cuci betul belum hantar,Baju Melayu Ni Ada Stain Macam Tolak Dicuci Betul Sebelum Hantar,"[('baju', 'NN'), ('melayu', 'NN'), ('ni', 'IN'), ('ada', 'NN'), ('stain', 'NN'), ('macam', 'NN'), ('tolak', 'NN'), ('cuci', 'NN'), ('betul', 'NN'), ('belum', 'NN'), ('hantar', 'NN')]",Negative
Aku bayar untuk warna adat tapi yang sampai warna t syak perlawanan sungguh mengecewakan,2,Aku bayar untuk warna adat tapi yang sampai warna syak perlawanan sungguh mengecewakan,"['Aku', 'bayar', 'untuk', 'warna', 'adat', 'tapi', 'yang', 'sampai', 'warna', 't', 'syak', 'perlawanan', 'sungguh', 'mengecewakan']","['Aku', 'bayar', 'untuk', 'warna', 'adat', 'tetapi', 'yang', 'sampai', 'warna', 't', 'syak', 'perlawanan', 'sungguh', 'mengecewakan']",aku bayar untuk warna adat tetapi yang sampai warna t syak lawan sungguh kecewa,Aku bayar untuk warna adat tetapi yang sampai warna t syak perlawanan sungguh mengecewakan,"[('aku', 'NN'), ('bayar', 'NN'), ('untuk', 'JJ'), ('warna', 'NN'), ('adat', 'NN'), ('tetapi', 'NN'), ('yang', 'NN'), ('sampai', 'NN'), ('warna', 'NN'), ('t', 'NN'), ('syak', 'NN'), ('lawan', 'NN'), ('sungguh', 'NN'), ('kecewa', 'NN')]",Negative
Baju Melayu INI SANGAT TERUK,2,Baju Melayu INI SANGAT TERUK,"['Baju', 'Melayu', 'INI', 'SANGAT', 'TERUK']","['Baju', 'Melayu', 'INI', 'SANGAT', 'TERUK']",baju melayu ini sangat teruk,Baju Melayu INI SANGAT TERUK,"[('baju', 'NN'), ('melayu', 'NN'), ('ini', 'NN'), ('sangat', 'NN'), ('teruk', 'NN')]",Negative
penghantaran Lambat Gila Raya Dah Nak Sampai Baju Belum Sampai,2,penghantaran Lambat Gila Raya Dah Nak Sampai Baju Belum Sampai,"['penghantaran', 'Lambat', 'Gila', 'Raya', 'Dah', 'Nak', 'Sampai', 'Baju', 'Belum', 'Sampai']","['penghantaran', 'Lambat', 'Gila', 'Raya', 'Dah', 'Nak', 'Sampai', 'Baju', 'Belum', 'Sampai']",hantar lambat gila raya dah nak sampai baju belum sampai,penghantaran Lambat Gila Raya Dah Nak Sampai Baju Belum Sampai,"[('hantar', 'NN'), ('lambat', 'NN'), ('gila', 'NN'), ('raya', 'NN'), ('dah', 'NN'), ('nak', 'JJ'), ('sampai', 'NN'), ('baju', 'NN'), ('belum', 'NN'), ('sampai', 'NN')]",Negative
Aku Beli Unak Anak Tapi Saiz Tolak Kena Langsung Terlalu Besar,2,Aku Beli Unak Anak Tapi Saiz Tolak Kena Langsung Terlalu Besar,"['Aku', 'Beli', 'Unak', 'Anak', 'Tapi', 'Saiz', 'Tolak', 'Kena', 'Langsung', 'Terlalu', 'Besar']","['Aku', 'Beli', 'Unak', 'Anak', 'Tapi', 'Saiz', 'Tolak', 'Kena', 'Langsung', 'Terlalu', 'Besar']",aku beli unak anak tapi saiz tolak kena langsung terlalu besar,Aku Beli Unak Anak Tapi Saiz Tolak Kena Langsung Terlalu Besar,"[('aku', 'NN'), ('beli', 'NN'), ('unak', 'JJ'), ('anak', 'NN'), ('tapi', 'NN'), ('saiz', 'NN'), ('tolak', 'NN'), ('kena', 'NN'), ('langsung', 'NN'), ('terlalu', 'NN'), ('besar', 'NN')]",Negative
Kain Baju Melayu Ni Tongk Tahan Lama Cepat Je Koyak,2,Kain Baju Melayu Ni Tongk Tahan Lama Cepat Je Koyak,"['Kain', 'Baju', 'Melayu', 'Ni', 'Tongk', 'Tahan', 'Lama', 'Cepat', 'Je', 'Koyak']","['Kain', 'Baju', 'Melayu', 'Ni', 'Tongk', 'Tahan', 'Lama', 'Cepat', 'Je', 'Koyak']",kain baju melayu ni tongk tahan lama cepat je koyak,Kain Baju Melayu Ni Tongk Tahan Lama Cepat Je Koyak,"[('kain', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('ni', 'JJ'), ('tongk', 'NN'), ('tahan', 'NN'), ('lama', 'NN'), ('cepat', 'NN'), ('je', 'NN'), ('koyak', 'NN')]",Negative
Masa Respons Khidmat Pelanggan Macam Siput Slow Sangat,2,Masa Respons Khidmat Pelanggan Macam Siput Slow Sangat,"['Masa', 'Respons', 'Khidmat', 'Pelanggan', 'Macam', 'Siput', 'Slow', 'Sangat']","['Masa', 'Respons', 'Khidmat', 'Pelanggan', 'Macam', 'Siput', 'Slow', 'Sangat']",masa respons khidmat langgan macam siput slow sangat,Masa Respons Khidmat Pelanggan Macam Siput Slow Sangat,"[('masa', 'NN'), ('respons', 'NNS'), ('khidmat', 'VBP'), ('langgan', 'JJ'), ('macam', 'FW'), ('siput', 'NN'), ('slow', 'VB'), ('sangat', 'NN')]",Negative
Aku Beli Unt Unk Family Semua Baju Tidu Pencocokan,2,Aku Beli Unt Unk Family Semua Baju Tidu Pencocokan,"['Aku', 'Beli', 'Unt', 'Unk', 'Family', 'Semua', 'Baju', 'Tidu', 'Pencocokan']","['Aku', 'Beli', 'Unt', 'Unk', 'Family', 'Semua', 'Baju', 'Tidu', 'Pencocokan']",aku beli unt unk family semua baju tidu cocok,Aku Beli Unt Unk Family Semua Baju Tidu Pencocokan,"[('aku', 'NN'), ('beli', 'NN'), ('unt', 'JJ'), ('unk', 'JJ'), ('family', 'NN'), ('semua', 'NN'), ('baju', 'NN'), ('tidu', 'NN'), ('cocok', 'NN')]",Negative
Baju melayu ni macam tolak besi mesra susan nak mengekalkan,2,Baju melayu ni macam tolak besi mesra susan nak mengekalkan,"['Baju', 'melayu', 'ni', 'macam', 'tolak', 'besi', 'mesra', 'susan', 'nak', 'mengekalkan']","['Baju', 'melayu', 'ni', 'macam', 'tolak', 'besi', 'mesra', 'susan', 'nak', 'mengekalkan']",baju melayu ni macam tolak besi mesra sus nak kekal,Baju melayu ni macam tolak besi mesra susan nak mengekalkan,"[('baju', 'NN'), ('melayu', 'NN'), ('ni', 'JJ'), ('macam', 'NN'), ('tolak', 'NN'), ('besi', 'NN'), ('mesra', 'NN'), ('sus', 'NN'), ('nak', 'NN'), ('kekal', 'NN')]",Negative
Baju Melayu Yang Aku Beli Ni Corak Tolak yang Memadankan Gambar Dengan,2,Baju Melayu Yang Aku Beli Ni Corak Tolak yang Memadankan Gambar Dengan,"['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Ni', 'Corak', 'Tolak', 'yang', 'Memadankan', 'Gambar', 'Dengan']","['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Ni', 'Corak', 'Tolak', 'yang', 'Memadankan', 'Gambar', 'Dengan']",baju melayu yang aku beli ni corak tolak yang padan gambar dengan,Baju Melayu Yang Aku Beli Ni Corak Tolak yang Memadankan Gambar Dengan,"[('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('aku', 'NN'), ('beli', 'NN'), ('ni', 'JJ'), ('corak', 'NN'), ('tolak', 'NN'), ('yang', 'NN'), ('padan', 'NN'), ('gambar', 'NN'), ('dengan', 'NN')]",Negative
Perkhidmatan Pelanggan DiOrang Asyik Abaikan Je Aku Mengadu Dorang Buat Tongk Dengar,2,Perkhidmatan Pelanggan DiOrang Asyik Abaikan Je Aku Mengadu Dorang Buat Tongk Dengar,"['Perkhidmatan', 'Pelanggan', 'DiOrang', 'Asyik', 'Abaikan', 'Je', 'Aku', 'Mengadu', 'Dorang', 'Buat', 'Tongk', 'Dengar']","['Perkhidmatan', 'Pelanggan', 'DiOrang', 'Asyik', 'Abaikan', 'Je', 'Aku', 'Mengadu', 'Dorang', 'Buat', 'Tongk', 'Dengar']",khidmat langgan orang asyik abai je aku adu dorang buat tongk dengar,Perkhidmatan Pelanggan DiOrang Asyik Abaikan Je Aku Mengadu Dorang Buat Tongk Dengar,"[('khidmat', 'NN'), ('langgan', 'NN'), ('orang', 'VBD'), ('asyik', 'JJ'), ('abai', 'NN'), ('je', 'NN'), ('aku', 'NN'), ('adu', 'NN'), ('dorang', 'NN'), ('buat', 'NN'), ('tongk', 'NN'), ('dengar', 'NN')]",Negative
Reka bentuk pada Baju Melayu Ni Gila Tongk yang ketinggalan zaman mengikuti trend Langsung,2,Reka bentuk pada Baju Melayu Ni Gila Tongk yang ketinggalan zaman mengikuti trend Langsung,"['Reka', 'bentuk', 'pada', 'Baju', 'Melayu', 'Ni', 'Gila', 'Tongk', 'yang', 'ketinggalan', 'zaman', 'mengikuti', 'trend', 'Langsung']","['Reka', 'bentuk', 'pada', 'Baju', 'Melayu', 'Ni', 'Gila', 'Tongk', 'yang', 'ketinggalan', 'zaman', 'mengikuti', 'trend', 'Langsung']",reka bentuk pada baju melayu ni gila tongk yang tinggal zaman ikut trend langsung,Reka bentuk pada Baju Melayu Ni Gila Tongk yang ketinggalan zaman mengikuti trend Langsung,"[('reka', 'NN'), ('bentuk', 'NN'), ('pada', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('ni', 'JJ'), ('gila', 'NN'), ('tongk', 'NN'), ('yang', 'NNP'), ('tinggal', 'JJ'), ('zaman', 'NNP'), ('ikut', 'NN'), ('trend', 'NN'), ('langsung', 'NN')]",Negative
Baju Melayu Yang Aku Dapat Ada Bau Pelik Seolah Oahu Tongk Dicuci Betul Betul,2,Baju Melayu Yang Aku Dapat Ada Bau Pelik Seolah Oahu Tongk Dicuci Betul Betul,"['Baju', 'Melayu', 'Yang', 'Aku', 'Dapat', 'Ada', 'Bau', 'Pelik', 'Seolah', 'Oahu', 'Tongk', 'Dicuci', 'Betul', 'Betul']","['Baju', 'Melayu', 'Yang', 'Aku', 'Dapat', 'Ada', 'Bau', 'Pelik', 'Seolah', 'Oahu', 'Tongk', 'Dicuci', 'Betul', 'Betul']",baju melayu yang aku dapat ada bau pelik olah oahu tongk cuci betul betul,Baju Melayu Yang Aku Dapat Ada Bau Pelik Seolah Oahu Tongk Dicuci Betul Betul,"[('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('aku', 'NN'), ('dapat', 'NN'), ('ada', 'NN'), ('bau', 'NN'), ('pelik', 'NN'), ('olah', 'NN'), ('oahu', 'NN'), ('tongk', 'NN'), ('cuci', 'NN'), ('betul', 'NN'), ('betul', 'NN')]",Negative
Khidmat Pelanggan DiOrang Tolak Responsif Langsung Aku Panggilan dan E -mel Banyak Kali Tongk dapat Response,2,Khidmat Pelanggan DiOrang Tolak Responsif Langsung Aku Panggilan dan E -mel Banyak Kali Tongk dapat Response,"['Khidmat', 'Pelanggan', 'DiOrang', 'Tolak', 'Responsif', 'Langsung', 'Aku', 'Panggilan', 'dan', 'E', '-mel', 'Banyak', 'Kali', 'Tongk', 'dapat', 'Response']","['Khidmat', 'Pelanggan', 'DiOrang', 'Tolak', 'Responsif', 'Langsung', 'Aku', 'Panggilan', 'dan', 'E', '-mel', 'Banyak', 'Kali', 'Tongk', 'dapat', 'Response']",khidmat langgan orang tolak responsif langsung aku panggil dan e -mel banyak kali tongk dapat response,Khidmat Pelanggan DiOrang Tolak Responsif Langsung Aku Panggilan dan E -mel Banyak Kali Tongk dapat Response,"[('khidmat', 'NN'), ('langgan', 'NN'), ('orang', 'VBD'), ('tolak', 'JJ'), ('responsif', 'NN'), ('langsung', 'NN'), ('aku', 'NN'), ('panggil', 'NN'), ('dan', 'NN'), ('e', 'NN'), ('-mel', 'NNP'), ('banyak', 'NN'), ('kali', 'NN'), ('tongk', 'NN'), ('dapat', 'NN'), ('response', 'NN')]",Negative
Baju Melayu Yang Aku Dapat Lepas Basuh Warnanya Sudah Jadi Tarik Sekata Pewarna Berkualiti Rendah Digunakan mungkin,2,Baju Melayu Yang Aku Dapat Lepas Basuh Warnanya Sudah Jadi Tarik Sekata Pewarna Berkualiti Rendah Digunakan mungkin,"['Baju', 'Melayu', 'Yang', 'Aku', 'Dapat', 'Lepas', 'Basuh', 'Warnanya', 'Sudah', 'Jadi', 'Tarik', 'Sekata', 'Pewarna', 'Berkualiti', 'Rendah', 'Digunakan', 'mungkin']","['Baju', 'Melayu', 'Yang', 'Aku', 'Dapat', 'Lepas', 'Basuh', 'Warnanya', 'Sudah', 'Jadi', 'Tarik', 'Sekata', 'Pewarna', 'Berkualiti', 'Rendah', 'Digunakan', 'mungkin']",baju melayu yang aku dapat lepas basuh warna sudah jadi tarik sekata warna alit rendah guna mungkin,Baju Melayu Yang Aku Dapat Lepas Basuh Warnanya Sudah Jadi Tarik Sekata Pewarna Berkualiti Rendah Digunakan mungkin,"[('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('aku', 'NN'), ('dapat', 'NN'), ('lepas', 'NN'), ('basuh', 'NN'), ('warna', 'NN'), ('sudah', 'NN'), ('jadi', 'NN'), ('tarik', 'NN'), ('sekata', 'NN'), ('warna', 'NN'), ('alit', 'NN'), ('rendah', 'NN'), ('guna', 'NN'), ('mungkin', 'NN')]",Negative
KU Pesanan Warna Khusus Tapi Baju Melayu Yang Sampai Warna Lain Betul Serius,1,KU Pesanan Warna Khusus Tapi Baju Melayu Yang Sampai Warna Lain Betul Serius,"['KU', 'Pesanan', 'Warna', 'Khusus', 'Tapi', 'Baju', 'Melayu', 'Yang', 'Sampai', 'Warna', 'Lain', 'Betul', 'Serius']","['KU', 'Pesanan', 'Warna', 'Khusus', 'Tapi', 'Baju', 'Melayu', 'Yang', 'Sampai', 'Warna', 'Lain', 'Betul', 'Serius']",ku pesan warna khusus tapi baju melayu yang sampai warna lain betul serius,KU Pesanan Warna Khusus Tapi Baju Melayu Yang Sampai Warna Lain Betul Serius,"[('ku', 'NN'), ('pesan', 'JJ'), ('warna', 'JJ'), ('khusus', 'NN'), ('tapi', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('sampai', 'NN'), ('warna', 'NN'), ('lain', 'NN'), ('betul', 'NN'), ('serius', 'NN')]",Negative
Kain Baju Melayu Ni Scratchy Gila Aku Pakai Rasa Macam Nak Gatal Je,2,Kain Baju Melayu Ni Scratchy Gila Aku Pakai Rasa Macam Nak Gatal Je,"['Kain', 'Baju', 'Melayu', 'Ni', 'Scratchy', 'Gila', 'Aku', 'Pakai', 'Rasa', 'Macam', 'Nak', 'Gatal', 'Je']","['Kain', 'Baju', 'Melayu', 'Ni', 'Scratchy', 'Gila', 'Aku', 'Pakai', 'Rasa', 'Macam', 'Nak', 'Gatal', 'Je']",kain baju melayu ni scratchy gila aku pakai rasa macam nak gatal je,Kain Baju Melayu Ni Scratchy Gila Aku Pakai Rasa Macam Nak Gatal Je,"[('kain', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('ni', 'JJ'), ('scratchy', 'NN'), ('gila', 'NN'), ('aku', 'NN'), ('pakai', 'NN'), ('rasa', 'NN'), ('macam', 'NN'), ('nak', 'JJ'), ('gatal', 'JJ'), ('je', 'NN')]",Negative
Baju Melayu Ni So Meh Kain Tolak Sedap Langsung Dah Macam Plastik,2,Baju Melayu Ni Meh Kain Tolak Sedap Langsung Dah Macam Plastik,"['Baju', 'Melayu', 'Ni', 'So', 'Meh', 'Kain', 'Tolak', 'Sedap', 'Langsung', 'Dah', 'Macam', 'Plastik']","['Baju', 'Melayu', 'Ni', 'So', 'Meh', 'Kain', 'Tolak', 'Sedap', 'Langsung', 'Dah', 'Macam', 'Plastik']",baju melayu ni so meh kain tolak sedap langsung dah macam plastik,Baju Melayu Ni So Meh Kain Tolak Sedap Langsung Dah Macam Plastik,"[('baju', 'NN'), ('melayu', 'NN'), ('ni', 'NNS'), ('so', 'RB'), ('meh', 'RB'), ('kain', 'VB'), ('tolak', 'JJ'), ('sedap', 'NN'), ('langsung', 'NN'), ('dah', 'NN'), ('macam', 'NN'), ('plastik', 'NN')]",Negative
laman web diorang mengelirukan gila macam masuk maze nak cari baJu,2,laman web diorang mengelirukan gila macam masuk maze nak cari baJu,"['laman', 'web', 'diorang', 'mengelirukan', 'gila', 'macam', 'masuk', 'maze', 'nak', 'cari', 'baJu']","['laman', 'web', 'diorang', 'mengelirukan', 'gila', 'macam', 'masuk', 'maze', 'nak', 'cari', 'baJu']",laman web orang keliru gila macam masuk maze nak cari baju,laman web diorang mengelirukan gila macam masuk maze nak cari baJu,"[('laman', 'JJ'), ('web', 'NN'), ('orang', 'NN'), ('keliru', 'VBD'), ('gila', 'JJ'), ('macam', 'NN'), ('masuk', 'NN'), ('maze', 'NN'), ('nak', 'NN'), ('cari', 'NN'), ('baju', 'NN')]",Negative
Baju Melayu Yang Aku Beli Ni Jelek Sangat Tongk Boleh Pakai,2,Baju Melayu Yang Aku Beli Ni Jelek Sangat Tongk Boleh Pakai,"['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Ni', 'Jelek', 'Sangat', 'Tongk', 'Boleh', 'Pakai']","['Baju', 'Melayu', 'Yang', 'Aku', 'Beli', 'Ni', 'Jelek', 'Sangat', 'Tongk', 'Boleh', 'Pakai']",baju melayu yang aku beli ni jelek sangat tongk boleh pakai,Baju Melayu Yang Aku Beli Ni Jelek Sangat Tongk Boleh Pakai,"[('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('aku', 'NN'), ('beli', 'NN'), ('ni', 'JJ'), ('jelek', 'NN'), ('sangat', 'NN'), ('tongk', 'NN'), ('boleh', 'NN'), ('pakai', 'NN')]",Negative
Kain Baju Melayu Ni Macam Terkoyak Koyak sangat kecewa,2,Kain Baju Melayu Ni Macam Terkoyak Koyak sangat kecewa,"['Kain', 'Baju', 'Melayu', 'Ni', 'Macam', 'Terkoyak', 'Koyak', 'sangat', 'kecewa']","['Kain', 'Baju', 'Melayu', 'Ni', 'Macam', 'Terkoyak', 'Koyak', 'sangat', 'kecewa']",kain baju melayu ni macam koyak koyak sangat kecewa,Kain Baju Melayu Ni Macam Terkoyak Koyak sangat kecewa,"[('kain', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('ni', 'JJ'), ('macam', 'NN'), ('koyak', 'NN'), ('koyak', 'NN'), ('sangat', 'NN'), ('kecewa', 'NN')]",Negative
Perkhidmatan Pelanggan Macam Takda Profesionalisme Langsung,2,Perkhidmatan Pelanggan Macam Takda Profesionalisme Langsung,"['Perkhidmatan', 'Pelanggan', 'Macam', 'Takda', 'Profesionalisme', 'Langsung']","['Perkhidmatan', 'Pelanggan', 'Macam', 'Takda', 'Profesionalisme', 'Langsung']",khidmat langgan macam takda profesionalisme langsung,Perkhidmatan Pelanggan Macam Takda Profesionalisme Langsung,"[('khidmat', 'NN'), ('langgan', 'JJ'), ('macam', 'NN'), ('takda', 'NN'), ('profesionalisme', 'NN'), ('langsung', 'NN')]",Negative
Baju Melayu Yang Aku Dapat Warnanya Sangat Off Titik Sama Langsung Dengan Laman Web,2,Baju Melayu Yang Aku Dapat Warnanya Sangat Titik Sama Langsung Dengan Laman Web,"['Baju', 'Melayu', 'Yang', 'Aku', 'Dapat', 'Warnanya', 'Sangat', 'Off', 'Titik', 'Sama', 'Langsung', 'Dengan', 'Laman', 'Web']","['Baju', 'Melayu', 'Yang', 'Aku', 'Dapat', 'Warnanya', 'Sangat', 'Off', 'Titik', 'Sama', 'Langsung', 'Dengan', 'Laman', 'Web']",baju melayu yang aku dapat warna sangat off titik sama langsung dengan laman web,Baju Melayu Yang Aku Dapat Warnanya Sangat Off Titik Sama Langsung Dengan Laman Web,"[('baju', 'NN'), ('melayu', 'NN'), ('yang', 'NN'), ('aku', 'NN'), ('dapat', 'NN'), ('warna', 'VBD'), ('sangat', 'JJR'), ('off', 'RP'), ('titik', 'JJ'), ('sama', 'NN'), ('langsung', 'NN'), ('dengan', 'JJ'), ('laman', 'JJ'), ('web', 'NN')]",Negative
